transaction_id,account_id,transaction_type,amount,currency,txn_date,txn_time,status,reference_no
TXN0001457,ACC000467,UPI,22285.77,INR,2021-10-06,00:00:00,Failed,REF604860
TXN0001458,ACC000577,Credit,53717.77,INR,2024-07-22,00:00:00,Failed,REF993885
TXN0001459,ACC000015,ATM Withdrawal,15254.52,INR,2023-10-21,00:00:00,Failed,REF786712
TXN0001460,ACC000311,Credit,5503.77,INR,2022-10-26,00:00:00,Success,REF464612
TXN0001461,ACC000107,Transfer,59991.92,INR,2022-03-27,00:00:00,Success,REF657569
TXN0001462,ACC000280,Debit,1527.38,INR,2023-10-17,00:00:00,Failed,REF768050
TXN0001463,ACC000411,ATM Withdrawal,66297.54,INR,2022-04-05,00:00:00,Pending,REF952963
TXN0001464,ACC000478,Online Payment,48734.12,INR,2021-04-10,00:00:00,Success,REF474756
TXN0001465,ACC000556,IMPS,16799.72,INR,2023-10-13,00:00:00,Success,REF115923
TXN0001466,ACC000038,Debit,95608.01,INR,2022-03-26,00:00:00,Failed,REF547511
TXN0001467,ACC000124,IMPS,78428.33,INR,2022-08-01,00:00:00,Failed,REF623805
TXN0001468,ACC000475,Debit,24772.45,INR,2024-04-22,00:00:00,Pending,REF841507
TXN0001469,ACC000399,EMI,84959.9,INR,2024-10-13,00:00:00,Failed,REF641665
TXN0001470,ACC000020,EMI,16736.68,INR,2024-09-28,00:00:00,Failed,REF148860
TXN0001471,ACC000253,UPI,94339.94,INR,2023-07-25,00:00:00,Pending,REF357315
TXN0001472,ACC000372,EMI,58297.66,INR,2023-10-16,00:00:00,Failed,REF927468
TXN0001473,ACC000420,UPI,35053.7,INR,2023-09-29,00:00:00,Success,REF925748
TXN0001474,ACC000308,NEFT,50882.9,INR,2024-05-07,00:00:00,Success,REF360245
TXN0001475,ACC000018,UPI,46043.38,INR,2021-08-27,00:00:00,Success,REF985361
TXN0001476,ACC000103,NEFT,63589.07,INR,2024-01-18,00:00:00,Success,REF904911
TXN0001477,ACC000266,EMI,40770.41,INR,2021-01-06,00:00:00,Failed,REF625509
TXN0001478,ACC000158,NEFT,32647.7,INR,2021-03-13,00:00:00,Success,REF311043
TXN0001479,ACC000230,RTGS,69037.73,INR,2022-11-14,00:00:00,Success,REF182117
TXN0001480,ACC000212,IMPS,67331.02,INR,2022-10-06,00:00:00,Failed,REF316723
TXN0001481,ACC000339,Transfer,33542.49,INR,2023-02-16,00:00:00,Failed,REF935614
TXN0001482,ACC000471,ATM Withdrawal,94540.72,INR,2024-10-01,00:00:00,Pending,REF397670
TXN0001483,ACC000213,RTGS,3954.0,INR,2023-03-20,00:00:00,Failed,REF397106
TXN0001484,ACC000036,RTGS,59590.41,INR,2024-04-02,00:00:00,Failed,REF917678
TXN0001485,ACC000410,ATM Withdrawal,84008.95,INR,2022-01-12,00:00:00,Pending,REF800878
TXN0001486,ACC000177,UPI,98617.81,INR,2023-04-20,00:00:00,Pending,REF838955
TXN0001487,ACC000301,Debit,26191.52,INR,2021-06-04,00:00:00,Success,REF579005
TXN0001488,ACC000175,EMI,85089.77,INR,2021-11-25,00:00:00,Success,REF637989
TXN0001489,ACC000572,NEFT,50977.73,INR,2021-12-18,00:00:00,Success,REF588598
TXN0001490,ACC000074,RTGS,72919.57,INR,2024-04-09,00:00:00,Success,REF113155
TXN0001491,ACC000393,Debit,54334.39,INR,2022-02-02,00:00:00,Success,REF436124
TXN0001492,ACC000540,ATM Withdrawal,94007.81,INR,2023-09-16,00:00:00,Pending,REF463048
TXN0001493,ACC000036,IMPS,69313.76,INR,2021-08-21,00:00:00,Success,REF347110
TXN0001494,ACC000486,EMI,97492.89,INR,2024-03-17,00:00:00,Pending,REF727250
TXN0001495,ACC000065,Credit,90744.31,INR,2023-07-04,00:00:00,Pending,REF445212
TXN0001496,ACC000571,NEFT,23002.46,INR,2022-12-07,00:00:00,Success,REF852588
TXN0001497,ACC000407,NEFT,52942.65,INR,2022-04-13,00:00:00,Pending,REF759488
TXN0001498,ACC000507,RTGS,25688.65,INR,2021-04-30,00:00:00,Pending,REF318836
TXN0001499,ACC000591,Online Payment,46732.26,INR,2022-06-29,00:00:00,Success,REF837795
TXN0001500,ACC000075,NEFT,44798.15,INR,2023-02-25,00:00:00,Success,REF725426
